Region,Age,Year,MortalityCoefficient
19,9,2021,
19,9,2022,
19,9,2023,
19,10,2000,
19,10,2001,
19,10,2002,
19,10,2003,
19,10,2004,
19,10,2005,
19,10,2006,
19,10,2007,
19,10,2008,
19,10,2009,
19,10,2010,
19,10,2011,
19,10,2012,
19,10,2013,
19,10,2014,
19,10,2015,
19,10,2016,
19,10,2017,
19,10,2018,
19,10,2019,
19,10,2020,
19,10,2021,
19,10,2022,
19,10,2023,
19,11,2000,
19,11,2001,
19,11,2002,
19,11,2003,
19,11,2004,
19,11,2005,
19,11,2006,
19,11,2007,
19,11,2008,
19,11,2009,
19,11,2010,
19,11,2011,
19,11,2012,
19,11,2013,
19,11,2014,
19,11,2015,
19,11,2016,
19,11,2017,
19,11,2018,
19,11,2019,
19,11,2020,
19,11,2021,
19,11,2022,
19,11,2023,
19,12,2000,
19,12,2001,
19,12,2002,
19,12,2003,
19,12,2004,
19,12,2005,
19,12,2006,
19,12,2007,
19,12,2008,
19,12,2009,
19,12,2010,
19,12,2011,
19,12,2012,
19,12,2013,
19,12,2014,
19,12,2015,
19,12,2016,
19,12,2017,
19,12,2018,
19,12,2019,
19,12,2020,
19,12,2021,
19,12,2022,
19,12,2023,
19,13,2000,
19,13,2001,
19,13,2002,
19,13,2003,
19,13,2004,
19,13,2005,
19,13,2006,
19,13,2007,
19,13,2008,
19,13,2009,
19,13,2010,
19,13,2011,
19,13,2012,
19,13,2013,
19,13,2014,
19,13,2015,
19,13,2016,
19,13,2017,
19,13,2018,
19,13,2019,
19,13,2020,
19,13,2021,
19,13,2022,
19,13,2023,
19,14,2000,
19,14,2001,
19,14,2002,
19,14,2003,
19,14,2004,
19,14,2005,
19,14,2006,
19,14,2007,
19,14,2008,
19,14,2009,
19,14,2010,
19,14,2011,
19,14,2012,
19,14,2013,
19,14,2014,
19,14,2015,
19,14,2016,
19,14,2017,
19,14,2018,
19,14,2019,
19,14,2020,
19,14,2021,
19,14,2022,
19,14,2023,
19,15,2000,
19,15,2001,
19,15,2002,
19,15,2003,
19,15,2004,
19,15,2005,
19,15,2006,
19,15,2007,
19,15,2008,
19,15,2009,
19,15,2010,
19,15,2011,
19,15,2012,
19,15,2013,
19,15,2014,
19,15,2015,
19,15,2016,
19,15,2017,
19,15,2018,
19,15,2019,
19,15,2020,
19,15,2021,
19,15,2022,
19,15,2023,
19,16,2000,
19,16,2001,
19,16,2002,
19,16,2003,
19,16,2004,
19,16,2005,
19,16,2006,
19,16,2007,
19,16,2008,
19,16,2009,
19,16,2010,
19,16,2011,
19,16,2012,
19,16,2013,
19,16,2014,
19,16,2015,
19,16,2016,
19,16,2017,
19,16,2018,
19,16,2019,
19,16,2020,
19,16,2021,
19,16,2022,
19,16,2023,
19,17,2000,
19,17,2001,
19,17,2002,
19,17,2003,
19,17,2004,
19,17,2005,
19,17,2006,
19,17,2007,
19,17,2008,
19,17,2009,
19,17,2010,
19,17,2011,
19,17,2012,
19,17,2013,
19,17,2014,
19,17,2015,
19,17,2016,
19,17,2017,
19,17,2018,
19,17,2019,
19,17,2020,
19,17,2021,
19,17,2022,
19,17,2023,
19,18,2000,
19,18,2001,
19,18,2002,
19,18,2003,
19,18,2004,
19,18,2005,
19,18,2006,
19,18,2007,
19,18,2008,
19,18,2009,
19,18,2010,
19,18,2011,
19,18,2012,
19,18,2013,
19,18,2014,
19,18,2015,
19,18,2016,
19,18,2017,
19,18,2018,
19,18,2019,
19,18,2020,
19,18,2021,
19,18,2022,
19,18,2023,
19,19,2000,
19,19,2001,
19,19,2002,
19,19,2003,
19,19,2004,
19,19,2005,
19,19,2006,
19,19,2007,
19,19,2008,
19,19,2009,
19,19,2010,
19,19,2011,
19,19,2012,
19,19,2013,
19,19,2014,
19,19,2015,
19,19,2016,
19,19,2017,
19,19,2018,
19,19,2019,
19,19,2020,
19,19,2021,
19,19,2022,
19,19,2023,
20,0,2000,
20,0,2001,
20,0,2002,
20,0,2003,
20,0,2004,
20,0,2005,
20,0,2006,
20,0,2007,
20,0,2008,
20,0,2009,
20,0,2010,
20,0,2011,
20,0,2012,
20,0,2013,
20,0,2014,
20,0,2015,
20,0,2016,
20,0,2017,
20,0,2018,
20,0,2019,
20,0,2020,
20,0,2021,
20,0,2022,
20,0,2023,
20,1,2000,
20,1,2001,
20,1,2002,
20,1,2003,
20,1,2004,
20,1,2005,
20,1,2006,
20,1,2007,
20,1,2008,
20,1,2009,
20,1,2010,
20,1,2011,
20,1,2012,
20,1,2013,
20,1,2014,
20,1,2015,
20,1,2016,
20,1,2017,
20,1,2018,
20,1,2019,
20,1,2020,
20,1,2021,
20,1,2022,
20,1,2023,
20,2,2000,
20,2,2001,
20,2,2002,
20,2,2003,
20,2,2004,
20,2,2005,
20,2,2006,
20,2,2007,
20,2,2008,
20,2,2009,
20,2,2010,
20,2,2011,
20,2,2012,
20,2,2013,
20,2,2014,
20,2,2015,
20,2,2016,
20,2,2017,
20,2,2018,
20,2,2019,
20,2,2020,
20,2,2021,
20,2,2022,
20,2,2023,
20,3,2000,
20,3,2001,
20,3,2002,
20,3,2003,
20,3,2004,
20,3,2005,
20,3,2006,
20,3,2007,
20,3,2008,
20,3,2009,
20,3,2010,
20,3,2011,
20,3,2012,
20,3,2013,
20,3,2014,
20,3,2015,
20,3,2016,
20,3,2017,
20,3,2018,
20,3,2019,
20,3,2020,
20,3,2021,
20,3,2022,
20,3,2023,
20,4,2000,
20,4,2001,
20,4,2002,
20,4,2003,
20,4,2004,
20,4,2005,
20,4,2006,
20,4,2007,
20,4,2008,
20,4,2009,
20,4,2010,
20,4,2011,
20,4,2012,
20,4,2013,
20,4,2014,
20,4,2015,
20,4,2016,
20,4,2017,
20,4,2018,
20,4,2019,
20,4,2020,
20,4,2021,
20,4,2022,
20,4,2023,
20,5,2000,
20,5,2001,
20,5,2002,
20,5,2003,
20,5,2004,
20,5,2005,
20,5,2006,
20,5,2007,
20,5,2008,
20,5,2009,
20,5,2010,
20,5,2011,
20,5,2012,
20,5,2013,
20,5,2014,
20,5,2015,
20,5,2016,
20,5,2017,
20,5,2018,
20,5,2019,
20,5,2020,
20,5,2021,
20,5,2022,
20,5,2023,
20,6,2000,
20,6,2001,
20,6,2002,
20,6,2003,
20,6,2004,
20,6,2005,
20,6,2006,
20,6,2007,
20,6,2008,
20,6,2009,
20,6,2010,
20,6,2011,
20,6,2012,
20,6,2013,
20,6,2014,
20,6,2015,
20,6,2016,
20,6,2017,
20,6,2018,
20,6,2019,
20,6,2020,
20,6,2021,
20,6,2022,
20,6,2023,
20,7,2000,
20,7,2001,
20,7,2002,
20,7,2003,
20,7,2004,
20,7,2005,
20,7,2006,
20,7,2007,
20,7,2008,
20,7,2009,
20,7,2010,
20,7,2011,
20,7,2012,
20,7,2013,
20,7,2014,
20,7,2015,
20,7,2016,
20,7,2017,
20,7,2018,
20,7,2019,
20,7,2020,
20,7,2021,
20,7,2022,
20,7,2023,
20,8,2000,
20,8,2001,
20,8,2002,
20,8,2003,
20,8,2004,
20,8,2005,
20,8,2006,
20,8,2007,
20,8,2008,
20,8,2009,
20,8,2010,
20,8,2011,
20,8,2012,
20,8,2013,
20,8,2014,
20,8,2015,
20,8,2016,
20,8,2017,
20,8,2018,
20,8,2019,
20,8,2020,
20,8,2021,
20,8,2022,
20,8,2023,
20,9,2000,
20,9,2001,
20,9,2002,
20,9,2003,
20,9,2004,
20,9,2005,
20,9,2006,
20,9,2007,
20,9,2008,
20,9,2009,
20,9,2010,
20,9,2011,
20,9,2012,
20,9,2013,
20,9,2014,
20,9,2015,
20,9,2016,
20,9,2017,
20,9,2018,
20,9,2019,
20,9,2020,
20,9,2021,
20,9,2022,
20,9,2023,
20,10,2000,
20,10,2001,
20,10,2002,
20,10,2003,
20,10,2004,
20,10,2005,
20,10,2006,
20,10,2007,
20,10,2008,
20,10,2009,
20,10,2010,
20,10,2011,
20,10,2012,
20,10,2013,
20,10,2014,
20,10,2015,
20,10,2016,
20,10,2017,
20,10,2018,
20,10,2019,
20,10,2020,
20,10,2021,
20,10,2022,
20,10,2023,
20,11,2000,
20,11,2001,
20,11,2002,
20,11,2003,
20,11,2004,
20,11,2005,
20,11,2006,
20,11,2007,
20,11,2008,
20,11,2009,
20,11,2010,
20,11,2011,
20,11,2012,
20,11,2013,
20,11,2014,
20,11,2015,
20,11,2016,
20,11,2017,
20,11,2018,
20,11,2019,
20,11,2020,
20,11,2021,
20,11,2022,
20,11,2023,
20,12,2000,
20,12,2001,
20,12,2002,
20,12,2003,
20,12,2004,
20,12,2005,
20,12,2006,
20,12,2007,
20,12,2008,
20,12,2009,
20,12,2010,
20,12,2011,
20,12,2012,
20,12,2013,
20,12,2014,
20,12,2015,
20,12,2016,
20,12,2017,
20,12,2018,
20,12,2019,
20,12,2020,
20,12,2021,
20,12,2022,
20,12,2023,
20,13,2000,
20,13,2001,
20,13,2002,
20,13,2003,
20,13,2004,
20,13,2005,
20,13,2006,
20,13,2007,
20,13,2008,
20,13,2009,
20,13,2010,
20,13,2011,
20,13,2012,
20,13,2013,
20,13,2014,
20,13,2015,
20,13,2016,
20,13,2017,
20,13,2018,
20,13,2019,
20,13,2020,
20,13,2021,
20,13,2022,
20,13,2023,
20,14,2000,
20,14,2001,
20,14,2002,
20,14,2003,
20,14,2004,
20,14,2005,
20,14,2006,
20,14,2007,
20,14,2008,
20,14,2009,
20,14,2010,
20,14,2011,
20,14,2012,
20,14,2013,
20,14,2014,
20,14,2015,
20,14,2016,
20,14,2017,
20,14,2018,
20,14,2019,
20,14,2020,
20,14,2021,
20,14,2022,
20,14,2023,
20,15,2000,
20,15,2001,
20,15,2002,
20,15,2003,
20,15,2004,
20,15,2005,
20,15,2006,
20,15,2007,
20,15,2008,
20,15,2009,
20,15,2010,
20,15,2011,
20,15,2012,
20,15,2013,
20,15,2014,
20,15,2015,
20,15,2016,
20,15,2017,
20,15,2018,
20,15,2019,
20,15,2020,
20,15,2021,
20,15,2022,
20,15,2023,
20,16,2000,
20,16,2001,
20,16,2002,
20,16,2003,
20,16,2004,
20,16,2005,
20,16,2006,
20,16,2007,
20,16,2008,
20,16,2009,
20,16,2010,
20,16,2011,
20,16,2012,
20,16,2013,
20,16,2014,
20,16,2015,
20,16,2016,
20,16,2017,
20,16,2018,
20,16,2019,
20,16,2020,
20,16,2021,
20,16,2022,
20,16,2023,
20,17,2000,
20,17,2001,
20,17,2002,
20,17,2003,
20,17,2004,
20,17,2005,
20,17,2006,
20,17,2007,
20,17,2008,
20,17,2009,
20,17,2010,
20,17,2011,
20,17,2012,
20,17,2013,
20,17,2014,
20,17,2015,
20,17,2016,
20,17,2017,
20,17,2018,
20,17,2019,
20,17,2020,
20,17,2021,
20,17,2022,
20,17,2023,
20,18,2000,
20,18,2001,
20,18,2002,
20,18,2003,
20,18,2004,
20,18,2005,
20,18,2006,
20,18,2007,
20,18,2008,
20,18,2009,
20,18,2010,
20,18,2011,
20,18,2012,
20,18,2013,
20,18,2014,
20,18,2015,
20,18,2016,
20,18,2017,
20,18,2018,
20,18,2019,
20,18,2020,
20,18,2021,
20,18,2022,
20,18,2023,
20,19,2000,
20,19,2001,
20,19,2002,
20,19,2003,
20,19,2004,
20,19,2005,
20,19,2006,
20,19,2007,
20,19,2008,
20,19,2009,
20,19,2010,
20,19,2011,
20,19,2012,
20,19,2013,
20,19,2014,
20,19,2015,
20,19,2016,
20,19,2017,
20,19,2018,
20,19,2019,
20,19,2020,
20,19,2021,
20,19,2022,
20,19,2023,
21,0,2000,
21,0,2001,
21,0,2002,
21,0,2003,
21,0,2004,
21,0,2005,
21,0,2006,
21,0,2007,
21,0,2008,
21,0,2009,
21,0,2010,
21,0,2011,
21,0,2012,
21,0,2013,
21,0,2014,
21,0,2015,
21,0,2016,
21,0,2017,
21,0,2018,
21,0,2019,
21,0,2020,
21,0,2021,
21,0,2022,
21,0,2023,
21,1,2000,
21,1,2001,
21,1,2002,
21,1,2003,
21,1,2004,
21,1,2005,
21,1,2006,
21,1,2007,
21,1,2008,
21,1,2009,
21,1,2010,
21,1,2011,
21,1,2012,
21,1,2013,
21,1,2014,
21,1,2015,
21,1,2016,
21,1,2017,
21,1,2018,
21,1,2019,
21,1,2020,
21,1,2021,
21,1,2022,
21,1,2023,
21,2,2000,
21,2,2001,
21,2,2002,
21,2,2003,
21,2,2004,
21,2,2005,
21,2,2006,
21,2,2007,
21,2,2008,
21,2,2009,
21,2,2010,
21,2,2011,
21,2,2012,
21,2,2013,
21,2,2014,
21,2,2015,
21,2,2016,
21,2,2017,
21,2,2018,
21,2,2019,
21,2,2020,
21,2,2021,
21,2,2022,
21,2,2023,
21,3,2000,
21,3,2001,
21,3,2002,
21,3,2003,
21,3,2004,
21,3,2005,
21,3,2006,
21,3,2007,
21,3,2008,
21,3,2009,
21,3,2010,
21,3,2011,
21,3,2012,
21,3,2013,
21,3,2014,
21,3,2015,
21,3,2016,
21,3,2017,
21,3,2018,
21,3,2019,
21,3,2020,
21,3,2021,
21,3,2022,
21,3,2023,
21,4,2000,
21,4,2001,
21,4,2002,
21,4,2003,
21,4,2004,
21,4,2005,
21,4,2006,
21,4,2007,
21,4,2008,
21,4,2009,
21,4,2010,
21,4,2011,
21,4,2012,
21,4,2013,
21,4,2014,
21,4,2015,
21,4,2016,
21,4,2017,
21,4,2018,
21,4,2019,
21,4,2020,
21,4,2021,
21,4,2022,
21,4,2023,
21,5,2000,
21,5,2001,
21,5,2002,
21,5,2003,
21,5,2004,
21,5,2005,
21,5,2006,
21,5,2007,
21,5,2008,
21,5,2009,
21,5,2010,
21,5,2011,
21,5,2012,
21,5,2013,
21,5,2014,
21,5,2015,
21,5,2016,
21,5,2017,
21,5,2018,
21,5,2019,
21,5,2020,
21,5,2021,
21,5,2022,
21,5,2023,
21,6,2000,
21,6,2001,
21,6,2002,
21,6,2003,
21,6,2004,
21,6,2005,
21,6,2006,
21,6,2007,
21,6,2008,
21,6,2009,
21,6,2010,
21,6,2011,
21,6,2012,
21,6,2013,
21,6,2014,
21,6,2015,
21,6,2016,
21,6,2017,
21,6,2018,
21,6,2019,
21,6,2020,
21,6,2021,
21,6,2022,
21,6,2023,
21,7,2000,
21,7,2001,
21,7,2002,
21,7,2003,
21,7,2004,
21,7,2005,
21,7,2006,
21,7,2007,
21,7,2008,
21,7,2009,
21,7,2010,
21,7,2011,
21,7,2012,
21,7,2013,
21,7,2014,
21,7,2015,
21,7,2016,
21,7,2017,
21,7,2018,
21,7,2019,
21,7,2020,
21,7,2021,
21,7,2022,
21,7,2023,
21,8,2000,
21,8,2001,
21,8,2002,
21,8,2003,
21,8,2004,
21,8,2005,
21,8,2006,
21,8,2007,
21,8,2008,
21,8,2009,
21,8,2010,
21,8,2011,
21,8,2012,
21,8,2013,
21,8,2014,
21,8,2015,
21,8,2016,
21,8,2017,
21,8,2018,
21,8,2019,
21,8,2020,
21,8,2021,
21,8,2022,
21,8,2023,
21,9,2000,
21,9,2001,
21,9,2002,
21,9,2003,
21,9,2004,
21,9,2005,
21,9,2006,
21,9,2007,
21,9,2008,
21,9,2009,
21,9,2010,
21,9,2011,
21,9,2012,
21,9,2013,
21,9,2014,
21,9,2015,
21,9,2016,
21,9,2017,
21,9,2018,
21,9,2019,
21,9,2020,
21,9,2021,
21,9,2022,
21,9,2023,
21,10,2000,
21,10,2001,
21,10,2002,
21,10,2003,
21,10,2004,
21,10,2005,
21,10,2006,
21,10,2007,
21,10,2008,
21,10,2009,
21,10,2010,
21,10,2011,
21,10,2012,
21,10,2013,
21,10,2014,
21,10,2015,
21,10,2016,
21,10,2017,
21,10,2018,
21,10,2019,
21,10,2020,
21,10,2021,
21,10,2022,
21,10,2023,
21,11,2000,
21,11,2001,
21,11,2002,
21,11,2003,
21,11,2004,
21,11,2005,
21,11,2006,
21,11,2007,
21,11,2008,
21,11,2009,
21,11,2010,
21,11,2011,
21,11,2012,
21,11,2013,
21,11,2014,
21,11,2015,
21,11,2016,
21,11,2017,
21,11,2018,
21,11,2019,
21,11,2020,
21,11,2021,
21,11,2022,
21,11,2023,
21,12,2000,
21,12,2001,
21,12,2002,
21,12,2003,
21,12,2004,
21,12,2005,
21,12,2006,
21,12,2007,
21,12,2008,
21,12,2009,
21,12,2010,
21,12,2011,
21,12,2012,
21,12,2013,
21,12,2014,
21,12,2015,
21,12,2016,
21,12,2017,
21,12,2018,
21,12,2019,
21,12,2020,
21,12,2021,
21,12,2022,
21,12,2023,
21,13,2000,
21,13,2001,
21,13,2002,
21,13,2003,
21,13,2004,
21,13,2005,
21,13,2006,
21,13,2007,
21,13,2008,
21,13,2009,
21,13,2010,
21,13,2011,
21,13,2012,
21,13,2013,
21,13,2014,
21,13,2015,
21,13,2016,
21,13,2017,
21,13,2018,
21,13,2019,
21,13,2020,
21,13,2021,
21,13,2022,
21,13,2023,
21,14,2000,
21,14,2001,
21,14,2002,
21,14,2003,
21,14,2004,
21,14,2005,
21,14,2006,
21,14,2007,
21,14,2008,
21,14,2009,
21,14,2010,
21,14,2011,
21,14,2012,
21,14,2013,
21,14,2014,
21,14,2015,
21,14,2016,
21,14,2017,
21,14,2018,
21,14,2019,
21,14,2020,
21,14,2021,
21,14,2022,
21,14,2023,
21,15,2000,
21,15,2001,
21,15,2002,
21,15,2003,
21,15,2004,
21,15,2005,
21,15,2006,
21,15,2007,
21,15,2008,
21,15,2009,
21,15,2010,
21,15,2011,
21,15,2012,
21,15,2013,
21,15,2014,
21,15,2015,
21,15,2016,
21,15,2017,
21,15,2018,
21,15,2019,
21,15,2020,
21,15,2021,
21,15,2022,
21,15,2023,
21,16,2000,
21,16,2001,
21,16,2002,
21,16,2003,
21,16,2004,
21,16,2005,
21,16,2006,
21,16,2007,
21,16,2008,
21,16,2009,
21,16,2010,
21,16,2011,
21,16,2012,
21,16,2013,
21,16,2014,
21,16,2015,
21,16,2016,
21,16,2017,
21,16,2018,
21,16,2019,
21,16,2020,
21,16,2021,
21,16,2022,
21,16,2023,
21,17,2000,
21,17,2001,
21,17,2002,
21,17,2003,
21,17,2004,
21,17,2005,
21,17,2006,
21,17,2007,
21,17,2008,
21,17,2009,
21,17,2010,
21,17,2011,
21,17,2012,
21,17,2013,
21,17,2014,
21,17,2015,
21,17,2016,
21,17,2017,
21,17,2018,
21,17,2019,
21,17,2020,
21,17,2021,
21,17,2022,
21,17,2023,
21,18,2000,
21,18,2001,
21,18,2002,
21,18,2003,
21,18,2004,
21,18,2005,
21,18,2006,
21,18,2007,
21,18,2008,
21,18,2009,
21,18,2010,
21,18,2011,
21,18,2012,
21,18,2013,
21,18,2014,
21,18,2015,
21,18,2016,
21,18,2017,
21,18,2018,
21,18,2019,
21,18,2020,
21,18,2021,
21,18,2022,
21,18,2023,
21,19,2000,
21,19,2001,
21,19,2002,
21,19,2003,
21,19,2004,
21,19,2005,
21,19,2006,
21,19,2007,
21,19,2008,
21,19,2009,
21,19,2010,
21,19,2011,
21,19,2012,
21,19,2013,
21,19,2014,
21,19,2015,
21,19,2016,
21,19,2017,
21,19,2018,
21,19,2019,
21,19,2020,
21,19,2021,
21,19,2022,
21,19,2023,
22,0,2000,
22,0,2001,
22,0,2002,
22,0,2003,
22,0,2004,
22,0,2005,
22,0,2006,
22,0,2007,
22,0,2008,
22,0,2009,
22,0,2010,
22,0,2011,
22,0,2012,
22,0,2013,
22,0,2014,
22,0,2015,
22,0,2016,
22,0,2017,
22,0,2018,
22,0,2019,
22,0,2020,
22,0,2021,
22,0,2022,
22,0,2023,
22,1,2000,
22,1,2001,
22,1,2002,
22,1,2003,
22,1,2004,
22,1,2005,
22,1,2006,
22,1,2007,
22,1,2008,
22,1,2009,
22,1,2010,
22,1,2011,
22,1,2012,
22,1,2013,
22,1,2014,
22,1,2015,
22,1,2016,
22,1,2017,
22,1,2018,
22,1,2019,
22,1,2020,
22,1,2021,
22,1,2022,
22,1,2023,
22,2,2000,
22,2,2001,
22,2,2002,
22,2,2003,
22,2,2004,
22,2,2005,
22,2,2006,
22,2,2007,
22,2,2008,
22,2,2009,
22,2,2010,
22,2,2011,
22,2,2012,
22,2,2013,
22,2,2014,
22,2,2015,
22,2,2016,
22,2,2017,
22,2,2018,
22,2,2019,
22,2,2020,
22,2,2021,
22,2,2022,
22,2,2023,
22,3,2000,
22,3,2001,
22,3,2002,
22,3,2003,
22,3,2004,
22,3,2005,
22,3,2006,
22,3,2007,
22,3,2008,
22,3,2009,
22,3,2010,
22,3,2011,
22,3,2012,
22,3,2013,
22,3,2014,
22,3,2015,
22,3,2016,
22,3,2017,
22,3,2018,
22,3,2019,
22,3,2020,
22,3,2021,
22,3,2022,
22,3,2023,
22,4,2000,
22,4,2001,
22,4,2002,
22,4,2003,
22,4,2004,
22,4,2005,
22,4,2006,
22,4,2007,
22,4,2008,
22,4,2009,
22,4,2010,
22,4,2011,
22,4,2012,
22,4,2013,
22,4,2014,
22,4,2015,
22,4,2016,
22,4,2017,
22,4,2018,
22,4,2019,
22,4,2020,
22,4,2021,
22,4,2022,
22,4,2023,
22,5,2000,
22,5,2001,
22,5,2002,
22,5,2003,
22,5,2004,
22,5,2005,
22,5,2006,
22,5,2007,
22,5,2008,
22,5,2009,
22,5,2010,
22,5,2011,
22,5,2012,
22,5,2013,
22,5,2014,
22,5,2015,
22,5,2016,
22,5,2017,
22,5,2018,
22,5,2019,
22,5,2020,
22,5,2021,
22,5,2022,
22,5,2023,
22,6,2000,
22,6,2001,
22,6,2002,
22,6,2003,
22,6,2004,
22,6,2005,
22,6,2006,
22,6,2007,
22,6,2008,
22,6,2009,
22,6,2010,
22,6,2011,
22,6,2012,
22,6,2013,
22,6,2014,
22,6,2015,
22,6,2016,
22,6,2017,
22,6,2018,
22,6,2019,
22,6,2020,
22,6,2021,
22,6,2022,
22,6,2023,
22,7,2000,
22,7,2001,
22,7,2002,
22,7,2003,
22,7,2004,
22,7,2005,
22,7,2006,
22,7,2007,
22,7,2008,
22,7,2009,
22,7,2010,
22,7,2011,
22,7,2012,
22,7,2013,
22,7,2014,
22,7,2015,
22,7,2016,
22,7,2017,
22,7,2018,
22,7,2019,
22,7,2020,
22,7,2021,
22,7,2022,
22,7,2023,
22,8,2000,
22,8,2001,
22,8,2002,
22,8,2003,
22,8,2004,
22,8,2005,
22,8,2006,
22,8,2007,
22,8,2008,
22,8,2009,
22,8,2010,
22,8,2011,
22,8,2012,
22,8,2013,
22,8,2014,
22,8,2015,
22,8,2016,
22,8,2017,
22,8,2018,
22,8,2019,
22,8,2020,
22,8,2021,
22,8,2022,
22,8,2023,
22,9,2000,
22,9,2001,
22,9,2002,
22,9,2003,
22,9,2004,
22,9,2005,
22,9,2006,
22,9,2007,
22,9,2008,
22,9,2009,
22,9,2010,
22,9,2011,
22,9,2012,
22,9,2013,
22,9,2014,
22,9,2015,
22,9,2016,
22,9,2017,
22,9,2018,
22,9,2019,
22,9,2020,
22,9,2021,
22,9,2022,
22,9,2023,
22,10,2000,
22,10,2001,
22,10,2002,
22,10,2003,
22,10,2004,
22,10,2005,
22,10,2006,
22,10,2007,
22,10,2008,
22,10,2009,
22,10,2010,
22,10,2011,
22,10,2012,
22,10,2013,
22,10,2014,
22,10,2015,
22,10,2016,
22,10,2017,
22,10,2018,
22,10,2019,
22,10,2020,
22,10,2021,
22,10,2022,
22,10,2023,
22,11,2000,
22,11,2001,
22,11,2002,
22,11,2003,
22,11,2004,
22,11,2005,
22,11,2006,
22,11,2007,
22,11,2008,
22,11,2009,
22,11,2010,
22,11,2011,
22,11,2012,
22,11,2013,
22,11,2014,
22,11,2015,
22,11,2016,
22,11,2017,
22,11,2018,
22,11,2019,
22,11,2020,
22,11,2021,
22,11,2022,
22,11,2023,
22,12,2000,
22,12,2001,
22,12,2002,
22,12,2003,
22,12,2004,
22,12,2005,
22,12,2006,
22,12,2007,
22,12,2008,
22,12,2009,
22,12,2010,
22,12,2011,
22,12,2012,
22,12,2013,
22,12,2014,
22,12,2015,
22,12,2016,
22,12,2017,
22,12,2018,
22,12,2019,
22,12,2020,
22,12,2021,
22,12,2022,
22,12,2023,
22,13,2000,
22,13,2001,
22,13,2002,
22,13,2003,
22,13,2004,
22,13,2005,
22,13,2006,
22,13,2007,
22,13,2008,
22,13,2009,
22,13,2010,
22,13,2011,
22,13,2012,
22,13,2013,
22,13,2014,
22,13,2015,
22,13,2016,
22,13,2017,
22,13,2018,
22,13,2019,
22,13,2020,
22,13,2021,
22,13,2022,
22,13,2023,
22,14,2000,
22,14,2001,
22,14,2002,
22,14,2003,
22,14,2004,
22,14,2005,
22,14,2006,
22,14,2007,
22,14,2008,
22,14,2009,
22,14,2010,
22,14,2011,
22,14,2012,
22,14,2013,
22,14,2014,
22,14,2015,
22,14,2016,
22,14,2017,
22,14,2018,
22,14,2019,
22,14,2020,
22,14,2021,
22,14,2022,
22,14,2023,
22,15,2000,
22,15,2001,
22,15,2002,
22,15,2003,
22,15,2004,
22,15,2005,
22,15,2006,
22,15,2007,
22,15,2008,
22,15,2009,
22,15,2010,
22,15,2011,
22,15,2012,
22,15,2013,
22,15,2014,
22,15,2015,
22,15,2016,
22,15,2017,
22,15,2018,
22,15,2019,
22,15,2020,
22,15,2021,
22,15,2022,
22,15,2023,
22,16,2000,
22,16,2001,
22,16,2002,
22,16,2003,
22,16,2004,
22,16,2005,
22,16,2006,
22,16,2007,
22,16,2008,
22,16,2009,
22,16,2010,
22,16,2011,
22,16,2012,
22,16,2013,
22,16,2014,
22,16,2015,
22,16,2016,
22,16,2017,
22,16,2018,
22,16,2019,
22,16,2020,
22,16,2021,
22,16,2022,
22,16,2023,
22,17,2000,
22,17,2001,
22,17,2002,
22,17,2003,
22,17,2004,
22,17,2005,
22,17,2006,
22,17,2007,
22,17,2008,
22,17,2009,
22,17,2010,
22,17,2011,
22,17,2012,
22,17,2013,
22,17,2014,
22,17,2015,
22,17,2016,
22,17,2017,
22,17,2018,
22,17,2019,
22,17,2020,
22,17,2021,
22,17,2022,
22,17,2023,
22,18,2000,
22,18,2001,
22,18,2002,
22,18,2003,
22,18,2004,
22,18,2005,
22,18,2006,
22,18,2007,
22,18,2008,
22,18,2009,
22,18,2010,
22,18,2011,
22,18,2012,
22,18,2013,
22,18,2014,
22,18,2015,
22,18,2016,
22,18,2017,
22,18,2018,
22,18,2019,
22,18,2020,
22,18,2021,
22,18,2022,
22,18,2023,
22,19,2000,
22,19,2001,
22,19,2002,
22,19,2003,
22,19,2004,
22,19,2005,
22,19,2006,
22,19,2007,
22,19,2008,
22,19,2009,
22,19,2010,
22,19,2011,
22,19,2012,
22,19,2013,
22,19,2014,
22,19,2015,
22,19,2016,
22,19,2017,
22,19,2018,
22,19,2019,
22,19,2020,
22,19,2021,
22,19,2022,
22,19,2023,
23,0,2000,
23,0,2001,
23,0,2002,
23,0,2003,
23,0,2004,
23,0,2005,
23,0,2006,
23,0,2007,
23,0,2008,
23,0,2009,
23,0,2010,
23,0,2011,
23,0,2012,
23,0,2013,
23,0,2014,
23,0,2015,
23,0,2016,
23,0,2017,
23,0,2018,
23,0,2019,
23,0,2020,
23,0,2021,
23,0,2022,
23,0,2023,
23,1,2000,
23,1,2001,
23,1,2002,
23,1,2003,
23,1,2004,
23,1,2005,
23,1,2006,
23,1,2007,
23,1,2008,
23,1,2009,
23,1,2010,
23,1,2011,
23,1,2012,
23,1,2013,
23,1,2014,
23,1,2015,
23,1,2016,
23,1,2017,
23,1,2018,
23,1,2019,
23,1,2020,
23,1,2021,
23,1,2022,
23,1,2023,
23,2,2000,
23,2,2001,
23,2,2002,
23,2,2003,
23,2,2004,
23,2,2005,
23,2,2006,
23,2,2007,
23,2,2008,
23,2,2009,
23,2,2010,
23,2,2011,
23,2,2012,
23,2,2013,
23,2,2014,
23,2,2015,
